Niederschlag		Zhl I	Zhl II	Zhl I e	Zhl I h	Stg	Mfd I	Lrd	Wil	Wil a	Chb I	Bln IX	Spa I	Spa II	Spa III	Spa I a	Spa V c	Wit	Rei I	Hlg	Nkn I	Nkn II	Bri	Rud	Joh	Grue	Grue c	Koep I	Fhg	Koep I f	Hes	Lbg	Bie I	Owd	Bln V	Bln IV	Bln XI	Bln X	Mar I	Mal	Hsch	Kar	KW Ruh	
23-Jun-17 01:40:00	23-Jun-17 01:45:00	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2978,795775	
23-Jun-17 01:45:00	23-Jun-17 01:50:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2999,927578	
23-Jun-17 01:50:00	23-Jun-17 01:55:00	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	2984,242984	
23-Jun-17 01:55:00	23-Jun-17 02:00:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2942,851734	
23-Jun-17 02:00:00	23-Jun-17 02:05:00	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2957,713741	
23-Jun-17 02:05:00	23-Jun-17 02:10:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3015,006367	
23-Jun-17 02:10:00	23-Jun-17 02:15:00	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2975,951178	
23-Jun-17 02:15:00	23-Jun-17 02:20:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2973,921944	
23-Jun-17 02:20:00	23-Jun-17 02:25:00	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2908,844725	
23-Jun-17 02:25:00	23-Jun-17 02:30:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2946,935759	
23-Jun-17 02:30:00	23-Jun-17 02:35:00	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2969,559535	
23-Jun-17 02:35:00	23-Jun-17 02:40:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2942,107736	
23-Jun-17 02:40:00	23-Jun-17 02:45:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2903,445109	
23-Jun-17 02:45:00	23-Jun-17 02:50:00	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2937,283977	
23-Jun-17 02:50:00	23-Jun-17 02:55:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2855,604079	
23-Jun-17 02:55:00	23-Jun-17 03:00:00	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2950,393952	
23-Jun-17 03:00:00	23-Jun-17 03:05:00	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2913,75399	
23-Jun-17 03:05:00	23-Jun-17 03:10:00	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2974,937238	
23-Jun-17 03:10:00	23-Jun-17 03:15:00	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	3000,003586	
23-Jun-17 03:15:00	23-Jun-17 03:20:00	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2977,125982	
23-Jun-17 03:20:00	23-Jun-17 03:25:00	0,0	0,0	0,1	0,0	0,1	0,2	0,0	0,3	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2920,494349	
23-Jun-17 03:25:00	23-Jun-17 03:30:00	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,6	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2917,260136	
23-Jun-17 03:30:00	23-Jun-17 03:35:00	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,6	0,5	0,0	0,2	0,0	0,0	0,0	1,1	0,0	0,2	0,6	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2866,233318	
23-Jun-17 03:35:00	23-Jun-17 03:40:00	0,0	0,0	0,0	2,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	0,4	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,1	0,0	0,1	0,7	0,8	0,1	0,1	4,0	0,6	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2901,301373	
23-Jun-17 03:40:00	23-Jun-17 03:45:00	5,7	0,0	0,0	4,4	0,0	0,0	0,0	0,0	1,7	0,0	0,0	0,2	0,3	0,3	3,3	0,6	0,0	0,0	0,0	0,2	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,2	0,1	0,3	0,2	1,8	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2871,111552	
23-Jun-17 03:45:00	23-Jun-17 03:50:00	7,7	2,5	0,1	6,6	3,8	0,0	0,0	0,4	3,2	0,1	0,1	0,6	0,2	0,0	1,8	0,1	0,1	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,7	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	2867,942002	
23-Jun-17 03:50:00	23-Jun-17 03:55:00	5,0	6,8	0,0	0,8	7,0	2,5	0,0	0,3	1,0	0,8	0,1	0,4	0,1	0,1	0,2	0,0	0,0	0,0	0,1	0,1	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,1	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	2903,322694	
23-Jun-17 03:55:00	23-Jun-17 04:00:00	0,8	4,2	0,1	0,1	3,4	6,9	1,8	0,6	0,3	0,1	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	2,9	2,5	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,5	0,1	0,3	0,2	0,1	0,1	0,0	0,0	0,0	2878,084725	
23-Jun-17 04:00:00	23-Jun-17 04:05:00	0,0	0,1	0,0	0,1	0,3	3,2	3,9	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	2,5	4,7	0,2	0,2	1,6	0,1	0,1	0,0	0,1	0,0	3,0	0,2	0,0	0,2	0,0	0,1	0,0	0,0	0,0	2910,862619	
23-Jun-17 04:05:00	23-Jun-17 04:10:00	0,0	0,1	0,0	0,0	0,0	0,1	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,2	2,6	3,1	2,5	1,3	7,0	3,4	0,3	0,0	0,2	0,2	1,1	0,0	0,1	0,0	0,1	0,2	0,0	0,1	0,0	2835,468672	
23-Jun-17 04:10:00	23-Jun-17 04:15:00	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,3	0,5	2,7	8,0	2,7	1,8	3,1	1,0	0,0	0,1	0,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2761,09261	
23-Jun-17 04:15:00	23-Jun-17 04:20:00	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,2	0,0	0,0	0,2	1,7	0,5	0,5	1,5	3,8	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2751,127441	
23-Jun-17 04:20:00	23-Jun-17 04:25:00	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,0	0,4	0,6	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	2696,802796	
23-Jun-17 04:25:00	23-Jun-17 04:30:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2675,249439	
23-Jun-17 04:30:00	23-Jun-17 04:35:00	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,2	0,4	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2612,244937	
23-Jun-17 04:35:00	23-Jun-17 04:40:00	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,4	0,4	0,6	0,1	0,5	0,5	0,3	0,0	0,0	0,0	0,1	0,1	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2543,1698	
23-Jun-17 04:40:00	23-Jun-17 04:45:00	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,6	0,2	0,3	2,7	0,1	0,0	0,0	0,1	0,1	1,0	0,1	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,1	0,0	0,0	0,0	1,7	0,0	0,1	0,0	0,0	0,0	0,0	2558,132875	
23-Jun-17 04:45:00	23-Jun-17 04:50:00	0,0	0,0	0,1	0,0	0,2	0,1	0,0	0,5	0,1	0,0	2,4	0,0	0,1	0,0	0,0	0,0	0,1	0,3	0,0	0,1	0,0	0,2	0,1	0,1	0,0	0,0	0,3	0,8	0,0	0,1	1,2	0,1	1,2	0,3	1,8	0,6	0,7	0,0	0,0	0,0	0,0	2623,702164	
23-Jun-17 04:50:00	23-Jun-17 04:55:00	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,4	0,0	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,1	0,0	0,1	0,4	0,6	0,0	0,0	0,5	0,3	0,1	0,6	1,0	1,1	0,9	0,3	0,2	1,2	0,7	1,0	0,1	4,1	0,0	2677,865001	
23-Jun-17 04:55:00	23-Jun-17 05:00:00	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,1	0,1	0,5	0,0	0,9	1,2	0,4	0,6	0,6	1,7	0,6	0,4	0,0	1,4	0,8	2,9	0,0	2,6	0,0	2679,321251	
23-Jun-17 05:00:00	23-Jun-17 05:05:00	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,2	0,0	0,1	0,2	0,4	0,3	0,5	0,2	0,4	0,1	0,8	0,1	0,3	0,0	1,2	0,6	2,8	0,1	0,7	0,0	2656,612364	
23-Jun-17 05:05:00	23-Jun-17 05:10:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,2	0,1	0,1	0,4	1,6	0,0	0,1	0,0	0,3	0,0	1,1	0,6	0,1	0,1	0,1	0,0	2658,839232	
23-Jun-17 05:10:00	23-Jun-17 05:15:00	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,1	0,1	0,2	0,0	1,0	0,5	0,1	0,1	0,1	0,0	2690,317085	
23-Jun-17 05:15:00	23-Jun-17 05:20:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,6	0,5	0,0	0,0	0,0	0,0	2693,46357	
23-Jun-17 05:20:00	23-Jun-17 05:25:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,4	0,0	0,1	0,0	0,0	2804,107091	
23-Jun-17 05:25:00	23-Jun-17 05:30:00	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,5	0,0	0,0	0,0	0,0	2832,223999	
23-Jun-17 05:30:00	23-Jun-17 05:35:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,0	0,0	0,0	2849,824315	
23-Jun-17 05:35:00	23-Jun-17 05:40:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,4	0,0	0,0	0,0	0,0	2921,6719	
23-Jun-17 05:40:00	23-Jun-17 05:45:00	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,0	0,1	0,0	2944,267104	
23-Jun-17 05:45:00	23-Jun-17 05:50:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,0	0,0	0,0	2938,414752	
23-Jun-17 05:50:00	23-Jun-17 05:55:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,0	0,0	0,0	2986,639462	
23-Jun-17 05:55:00	23-Jun-17 06:00:00	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,3	0,0	0,1	0,0	0,0	3022,881959	
23-Jun-17 06:00:00	23-Jun-17 06:05:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	3052,331346	
23-Jun-17 06:05:00	23-Jun-17 06:10:00	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3053,427856	
23-Jun-17 06:10:00	23-Jun-17 06:15:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3041,070513	
23-Jun-17 06:15:00	23-Jun-17 06:20:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3062,50345	
23-Jun-17 06:20:00	23-Jun-17 06:25:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3050,913221	
23-Jun-17 06:25:00	23-Jun-17 06:30:00	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3045,136144	
23-Jun-17 06:30:00	23-Jun-17 06:35:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3093,602155	
23-Jun-17 06:35:00	23-Jun-17 06:40:00	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	3154,107844	
23-Jun-17 06:40:00	23-Jun-17 06:45:00	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3060,294112	
23-Jun-17 06:45:00	23-Jun-17 06:50:00	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,3	0,1	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3112,396578	
23-Jun-17 06:50:00	23-Jun-17 06:55:00	0,1	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,3	0,1	0,2	0,2	0,2	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3095,252519	
23-Jun-17 06:55:00	23-Jun-17 07:00:00	0,2	0,2	0,1	0,0	0,0	0,0	0,0	0,1	0,3	0,0	0,0	0,2	0,1	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3039,591429	
23-Jun-17 07:00:00	23-Jun-17 07:05:00	0,1	0,1	0,0	0,1	0,3	0,2	0,1	0,0	0,2	0,0	0,0	0,1	0,1	0,1	0,1	0,1	0,0	0,0	0,1	0,1	0,0	0,2	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3084,29343	
23-Jun-17 07:05:00	23-Jun-17 07:10:00	0,1	0,0	0,0	0,0	0,2	0,2	0,1	0,2	0,1	0,2	0,1	0,0	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3088,291745	
23-Jun-17 07:10:00	23-Jun-17 07:15:00	0,0	0,0	0,1	0,0	0,1	0,1	0,0	0,2	0,1	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3101,941888	
23-Jun-17 07:15:00	23-Jun-17 07:20:00	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3116,332873	
23-Jun-17 07:20:00	23-Jun-17 07:25:00	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,1	0,0	0,0	0,1	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	3019,747661	
